TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
Cebpb,Abl2,Unknown,19563810,Eumetazoa,Eukaryota,2,4,2,12608,11352
Cebpb,Alb,Unknown,10542249,Eumetazoa,Amniota,6,4,2,12608,11657
Cebpb,Aldh3a1,Unknown,10591537,Eumetazoa,cellular organisms,1,4,3,12608,11670
Cebpb,Atf3,Unknown,16326703,Eumetazoa,Eumetazoa,4,4,0,12608,11910
Cebpb,Bcl2,Activation,21813505,Eumetazoa,Vertebrata,5,4,1,12608,12043
Cebpb,Bglap,Unknown,15713650,Eumetazoa,Vertebrata,5,4,1,12608,12096
Cebpb,Btg2,Unknown,21292824,Eumetazoa,Eukaryota,2,4,2,12608,12227
Cebpb,Cdkn1a,Unknown,11733516,Eumetazoa,Amniota,6,4,2,12608,12575
Cebpb,Cebpa,Activation,19663997,Eumetazoa,Eumetazoa,4,4,0,12608,12606
Cebpb,Cebpa,Unknown,16431920,Eumetazoa,Eumetazoa,4,4,0,12608,12606
Cebpb,Clu,Activation,21464964,Eumetazoa,Amniota,6,4,2,12608,12759
Cebpb,Cr2,Unknown,19487031,Eumetazoa,Eumetazoa,4,4,0,12608,12902
Cebpb,Csf1r,Repression,11866474,Eumetazoa,Eukaryota,2,4,2,12608,12978
Cebpb,Csf3,Activation,21455770,Eumetazoa,Amniota,6,4,2,12608,12985
Cebpb,Csf3,Unknown,7513199,Eumetazoa,Amniota,6,4,2,12608,12985
Cebpb,Csn2,Unknown,11726661,Eumetazoa,Amniota,6,4,2,12608,12991
Cebpb,Cxcr4,Unknown,23966000,Eumetazoa,Eumetazoa,4,4,0,12608,12767
Cebpb,Cyr61,Unknown,21292824,Eumetazoa,Amniota,6,4,2,12608,16007
Cebpb,Fos,Activation,15860545,Eumetazoa,Eumetazoa,4,4,0,12608,14281
Cebpb,Fos,Unknown,11278638;18180320,Eumetazoa,Eumetazoa,4,4,0,12608,14281
Cebpb,Foxf1,Activation,16144835,Eumetazoa,Opisthokonta,3,4,1,12608,15227
Cebpb,Gsta2,Activation,15870285,Eumetazoa,Eukaryota,2,4,2,12608,14858
Cebpb,H2-K1,Activation,12184911,Eumetazoa,Amniota,6,4,2,12608,14972
Cebpb,Hgf,Unknown,9315634,Eumetazoa,Eumetazoa,4,4,0,12608,15234
Cebpb,Id2,Unknown,15809228,Eumetazoa,Eumetazoa,4,4,0,12608,15902
Cebpb,Il1b,Activation,14670622;16399630;16867259,Eumetazoa,Amniota,6,4,2,12608,16176
Cebpb,Il5ra,Unknown,19231596,Eumetazoa,Amniota,6,4,2,12608,16192
Cebpb,Il6,Unknown,1730090,Eumetazoa,Amniota,6,4,2,12608,16193
Cebpb,Insr,Unknown,12665574,Eumetazoa,Eukaryota,2,4,2,12608,16337
Cebpb,Mafb,Unknown,19440205,Eumetazoa,Vertebrata,5,4,1,12608,16658
Cebpb,Myc,Repression,21098707,Eumetazoa,Opisthokonta,3,4,1,12608,17869
Cebpb,Pck1,Activation,10224054;12560325,Eumetazoa,cellular organisms,1,4,3,12608,18534
Cebpb,Pparg,Activation,16431920;23178591,Eumetazoa,Eumetazoa,4,4,0,12608,19016
Cebpb,Ppargc1a,Activation,19491401,Eumetazoa,Amniota,6,4,2,12608,19017
Cebpb,Ptgs1,Unknown,9561442,Eumetazoa,Eukaryota,2,4,2,12608,19224
Cebpb,Ptgs2,Activation,10841183;14552705,Eumetazoa,Eukaryota,2,4,2,12608,19225
Cebpb,Ptgs2,Unknown,10652293;11278846;17996688;18650268;20506344;9561442,Eumetazoa,Eukaryota,2,4,2,12608,19225
Cebpb,Runx2,Repression,17579210,Eumetazoa,Eumetazoa,4,4,0,12608,12393
Cebpb,Runx2,Unknown,21612856,Eumetazoa,Eumetazoa,4,4,0,12608,12393
Cebpb,Scgb1a1,Repression,14500549,Eumetazoa,Amniota,6,4,2,12608,22287
Cebpb,Serpine1,Activation,17197388,Eumetazoa,cellular organisms,1,4,3,12608,18787
Cebpb,Slc10a1,Unknown,14701722,Eumetazoa,cellular organisms,1,4,3,12608,20493
Cebpb,Snrpn,Unknown,15361068,Eumetazoa,Eukaryota,2,4,2,12608,20646
Cebpb,Socs3,Unknown,21292824,Eumetazoa,Amniota,6,4,2,12608,12702
Cebpb,Trp53,Unknown,11733516,Eumetazoa,Vertebrata,5,4,1,12608,22059
Cebpb,Ucp1,Activation,15762841;19491401,Eumetazoa,Eukaryota,2,4,2,12608,22227
Cebpe,Mxd1,Unknown,14576045,Eumetazoa,Eumetazoa,4,4,0,110794,17119
Cebpg,Cebpa,Repression,7501458,Eumetazoa,Eumetazoa,4,4,0,12611,12606
Cebpg,Cebpb,Repression,7501458,Eumetazoa,Eumetazoa,4,4,0,12611,12608
Cebpg,Il6,Unknown,12177065,Eumetazoa,Amniota,6,4,2,12611,16193
Cebpz,Hspa1b,Activation,17251428,Eukaryota,cellular organisms,1,2,1,12607,15511
Chd1,Ubtfl1,Activation,26092847,cellular organisms,Opisthokonta,3,1,2,12648,546118
Chd4,Cd4,Activation,17980631,cellular organisms,Amniota,6,1,5,107932,12504
Chd4,Id2,Repression,22302795,cellular organisms,Eumetazoa,4,1,3,107932,15902
Chd4,Jun,Repression,22302795,cellular organisms,Opisthokonta,3,1,2,107932,16476
Chd4,Ngfr,Repression,22302795,cellular organisms,Amniota,6,1,5,107932,18053
Chd7,Gli3,Unknown,21532573,cellular organisms,Eukaryota,2,1,1,320790,14634
Chd7,Jag1,Activation,21532573,cellular organisms,Eukaryota,2,1,1,320790,16449
Chd7,Mycn,Unknown,21532573,cellular organisms,Eumetazoa,4,1,3,320790,18109
Chd7,Sox11,Activation,23827709,cellular organisms,Opisthokonta,3,1,2,320790,20666
Chd7,Sox4,Activation,23827709,cellular organisms,Eukaryota,2,1,1,320790,20677
Chd8,Brca1,Unknown,16949368,cellular organisms,Eukaryota,2,1,1,67772,12189
Chd8,Myc,Unknown,16949368,cellular organisms,Opisthokonta,3,1,2,67772,17869
Chd8,Stat3,Repression,16452319,cellular organisms,Eukaryota,2,1,1,67772,20848
Chd8,Tcf4,Repression,16452319,cellular organisms,Opisthokonta,3,1,2,67772,21413
Ciita,Col1a2,Unknown,15247294,Amniota,Eumetazoa,4,6,2,12265,12843
Ciita,Nfatc1,Activation,20466061,Amniota,Amniota,6,6,0,12265,18018
Ciita,Oscar,Activation,20466061,Amniota,Amniota,6,6,0,12265,232790
Cited2,Cebpa,Activation,18358466,Vertebrata,Eumetazoa,4,5,1,17684,12606
Cited2,Fgf9,Repression,19757380,Vertebrata,Eumetazoa,4,5,1,17684,14180
Cited2,Ldhb,Activation,24083546,Vertebrata,cellular organisms,1,5,4,17684,16832
Cited2,Ldhd,Activation,24083546,Vertebrata,cellular organisms,1,5,4,17684,52815
Cited2,Mmp9,Activation,16619037,Vertebrata,Eukaryota,2,5,3,17684,17395
Cited2,Nr5a1,Activation,17537799,Vertebrata,Eumetazoa,4,5,1,17684,26423
Cited2,Pdk2,Activation,24083546,Vertebrata,Eukaryota,2,5,3,17684,18604
Cited2,Pdk4,Activation,24083546,Vertebrata,cellular organisms,1,5,4,17684,27273
Cited2,Pparg,Activation,18495890,Vertebrata,Eumetazoa,4,5,1,17684,19016
Cited2,Smad3,Activation,16619037,Vertebrata,Eumetazoa,4,5,1,17684,17127
Cited2,Wnt4,Activation,19757380,Vertebrata,Eumetazoa,4,5,1,17684,22417
Clock,Bhlhe40,Activation,19032342,Eumetazoa,Eukaryota,2,4,2,12753,20893
Clock,Bhlhe41,Activation,14672706,Eumetazoa,Eumetazoa,4,4,0,12753,79362
Clock,Bhlhe40,Unknown,16267380,Eumetazoa,Eukaryota,2,4,2,12753,20893
Clock,Bhlhe41,Unknown,16267380,Eumetazoa,Eumetazoa,4,4,0,12753,79362
Clock,Cry1,Activation,15817303,Eumetazoa,cellular organisms,1,4,3,12753,12952
Clock,Cry2,Activation,15817303,Eumetazoa,cellular organisms,1,4,3,12753,12953
Clock,Dbp,Unknown,16474407,Eumetazoa,Eumetazoa,4,4,0,12753,13170
Clock,Nr0b2,Activation,20674862,Eumetazoa,Eumetazoa,4,4,0,12753,23957
Clock,Nampt,Activation,19299583,Eumetazoa,Amniota,6,4,2,12753,59027
Clock,Per1,Activation,12397359;12544823;15147242;15817303,Eumetazoa,Eumetazoa,4,4,0,12753,18626
Clock,Per1,Unknown,16267380;21479263,Eumetazoa,Eumetazoa,4,4,0,12753,18626
Clock,Per2,Activation,15817303;24051492,Eumetazoa,Eumetazoa,4,4,0,12753,18627
Clock,Scnn1a,Unknown,20868778,Eumetazoa,Eumetazoa,4,4,0,12753,20276
Clock,Serpine1,Activation,20400680,Eumetazoa,cellular organisms,1,4,3,12753,18787
Clock,Serpine2,Activation,20400680,Eumetazoa,cellular organisms,1,4,3,12753,20720
Clock,Thbd,Unknown,17848551,Eumetazoa,Eumetazoa,4,4,0,12753,21824
Clock,Tpo,Unknown,22284746,Eumetazoa,Amniota,6,4,2,12753,22018
Clock,Vwf,Unknown,20658528,Eumetazoa,Eumetazoa,4,4,0,12753,22371
Cnot3,Myc,Unknown,19339689,Eukaryota,Opisthokonta,3,2,1,232791,17869
Cnot3,Zfx,Unknown,19339689,Eukaryota,Vertebrata,5,2,3,232791,22764
Cnot7,Tob1,Activation,17451368,Eukaryota,Eukaryota,2,2,0,18983,22057
Cops5,Hand2,Unknown,15139020,Eukaryota,Eumetazoa,4,2,2,26754,15111
Creb1,Acsl4,Unknown,23376217,Eumetazoa,cellular organisms,1,4,3,12912,50790
Creb1,Bcl2,Unknown,12679364,Eumetazoa,Vertebrata,5,4,1,12912,12043
Creb1,Cftr,Unknown,10417323,Eumetazoa,cellular organisms,1,4,3,12912,12638
Creb1,Cldn11,Unknown,17226765,Eumetazoa,Vertebrata,5,4,1,12912,18417
Creb1,Crtc2,Unknown,23677932,Eumetazoa,Vertebrata,5,4,1,12912,74343
Creb1,Entpd1,Activation,20178980,Eumetazoa,Eukaryota,2,4,2,12912,12495
Creb1,Esr1,Unknown,20023170,Eumetazoa,Eumetazoa,4,4,0,12912,13982
Creb1,Etv2,Unknown,23185546,Eumetazoa,Eumetazoa,4,4,0,12912,14008
Creb1,Etv3,Activation,14754893,Eumetazoa,Eumetazoa,4,4,0,12912,27049
Creb1,Fos,Activation,8810350,Eumetazoa,Eumetazoa,4,4,0,12912,14281
Creb1,Fos,Repression,1840296,Eumetazoa,Eumetazoa,4,4,0,12912,14281
Creb1,Fos,Unknown,15466214;18180320,Eumetazoa,Eumetazoa,4,4,0,12912,14281
Creb1,Hspa5,Activation,12871976,Eumetazoa,cellular organisms,1,4,3,12912,14828
Creb1,Il10,Activation,22140263,Eumetazoa,Amniota,6,4,2,12912,16153
Creb1,Ldha,Unknown,9632793,Eumetazoa,cellular organisms,1,4,3,12912,16828
Creb1,Mif,Activation,19747950,Eumetazoa,Eumetazoa,4,4,0,12912,17319
Creb1,Mitf,Activation,17083486,Eumetazoa,Amniota,6,4,2,12912,17342
Creb1,Nf1,Unknown,10435592,Eumetazoa,Eukaryota,2,4,2,12912,18015
Creb1,Nfkbiz,Unknown,15527973,Eumetazoa,Eukaryota,2,4,2,12912,80859
Creb1,Nmnat2,Unknown,22027994,Eumetazoa,Eukaryota,2,4,2,12912,226518
Creb1,Noct,Activation,12370297,Eumetazoa,Eukaryota,2,4,2,12912,12457
Creb1,Nrf1,Unknown,20587593,Eumetazoa,Eumetazoa,4,4,0,12912,18181
Creb1,Pde3b,Unknown,16702214,Eumetazoa,Eukaryota,2,4,2,12912,18576
Creb1,Penk,Unknown,8170480,Eumetazoa,Amniota,6,4,2,12912,18619
Creb1,Ppargc1a,Unknown,25225406,Eumetazoa,Amniota,6,4,2,12912,19017
Creb1,Ppm1d,Unknown,19015127,Eumetazoa,Eukaryota,2,4,2,12912,53892
Creb1,Prkce,Unknown,16783639,Eumetazoa,Eukaryota,2,4,2,12912,18754
Creb1,Ptgs2,Activation,12695520;14552705;15213229,Eumetazoa,Eukaryota,2,4,2,12912,19225
Creb1,Ptgs2,Unknown,17143503;17996688,Eumetazoa,Eukaryota,2,4,2,12912,19225
Creb1,Nectin2,Unknown,16250013,Eumetazoa,Eumetazoa,4,4,0,12912,19294
Creb1,Ren1,Activation,11564732,Eumetazoa,Eukaryota,2,4,2,12912,19701
Creb1,Slc20a1,Activation,11722845,Eumetazoa,cellular organisms,1,4,3,12912,20515
Creb1,Slc2a3,Activation,15054091,Eumetazoa,cellular organisms,1,4,3,12912,20527
Creb1,Twist1,Unknown,17157810,Eumetazoa,Eumetazoa,4,4,0,12912,22160
Creb3,Apoa4,Unknown,22209087,Eukaryota,Vertebrata,5,2,3,12913,11808
Creb3,Herpud1,Activation,16940180,Eukaryota,Vertebrata,5,2,3,12913,64209
Creb3l1,Gcm1,Unknown,22828627,Eukaryota,Eumetazoa,4,2,2,26427,14531
Creb3l1,Mmp3,Activation,25359725,Eukaryota,Eukaryota,2,2,0,26427,17392
Creb3l1,Slc1a4,Repression,17617614,Eukaryota,cellular organisms,1,2,1,26427,55963
Creb3l3,Hamp,Unknown,24361124,Eukaryota,Vertebrata,5,2,3,208677,84506
Creb3l3,Smurf1,Activation,25873397,Eukaryota,Eukaryota,2,2,0,208677,75788
Creb3l4,Edem1,Activation,15938716,Eumetazoa,Eukaryota,2,4,2,78284,192193
Crebbp,Alx1,Activation,12929931,Eukaryota,Eukaryota,2,2,0,12914,216285
Crebbp,Bcl2,Unknown,16982684,Eukaryota,Vertebrata,5,2,3,12914,12043
Crebbp,Birc5,Activation,15782138,Eukaryota,Opisthokonta,3,2,1,12914,11799
Crebbp,Tdgf1,Unknown,19651603,Eukaryota,Amniota,6,2,4,12914,21667
Crebbp,Clock,Unknown,14645221,Eukaryota,Eumetazoa,4,2,2,12914,12753
Crebbp,Crebbp,Repression,14670297,Eukaryota,Eukaryota,2,2,0,12914,12914
Crebbp,Crx,Activation,10708567,Eukaryota,Eukaryota,2,2,0,12914,12951
Crebbp,Cryab,Activation,11943779,Eukaryota,Eumetazoa,4,2,2,12914,12955
Crebbp,Cyp11a1,Activation,12101186,Eukaryota,cellular organisms,1,2,1,12914,13070
Crebbp,Ep300,Unknown,15154850,Eukaryota,Eukaryota,2,2,0,12914,328572
Crebbp,Esr1,Unknown,21191649,Eukaryota,Eumetazoa,4,2,2,12914,13982
Crebbp,F7,Unknown,19996301,Eukaryota,Eumetazoa,4,2,2,12914,14068
Crebbp,Fos,Activation,11083868,Eukaryota,Eumetazoa,4,2,2,12914,14281
Crebbp,Fosb,Unknown,16380431,Eukaryota,Amniota,6,2,4,12914,14282
Crebbp,Foxp3,Activation,25154413,Eukaryota,Opisthokonta,3,2,1,12914,20371
Crebbp,Fth1,Repression,10066817,Eukaryota,Eukaryota,2,2,0,12914,14319
Crebbp,Gh,Unknown,22890843,Eukaryota,Vertebrata,5,2,3,12914,14599
Crebbp,Grip1,Unknown,14966289,Eukaryota,Eumetazoa,4,2,2,12914,74053
Crebbp,Hgf,Unknown,20852387,Eukaryota,Eumetazoa,4,2,2,12914,15234
Crebbp,Hmox1,Activation,17313370,Eukaryota,Opisthokonta,3,2,1,12914,15368
Crebbp,Ifnb1,Unknown,20660350,Eukaryota,Amniota,6,2,4,12914,15977
Crebbp,Il6,Unknown,10542243;20351184,Eukaryota,Amniota,6,2,4,12914,16193
Crebbp,Krt16,Unknown,12954631,Eukaryota,Eumetazoa,4,2,2,12914,16666
Crebbp,Ldha,Unknown,9632793,Eukaryota,cellular organisms,1,2,1,12914,16828
Crebbp,Med1,Unknown,17641689,Eukaryota,Eukaryota,2,2,0,12914,19014
Crebbp,Hinfp,Activation,17826007,Eukaryota,Opisthokonta,3,2,1,12914,102423
Crebbp,Myh1,Unknown,17210568,Eukaryota,Eukaryota,2,2,0,12914,17879
Crebbp,Nfkb1,Activation,11463834,Eukaryota,Eukaryota,2,2,0,12914,18033
Crebbp,Nfya,Unknown,8706809,Eukaryota,Eukaryota,2,2,0,12914,18044
Crebbp,Nfyb,Unknown,8706809,Eukaryota,Eukaryota,2,2,0,12914,18045
Crebbp,Npas2,Unknown,14645221,Eukaryota,Eumetazoa,4,2,2,12914,18143
Crebbp,Per1,Unknown,20930143,Eukaryota,Eumetazoa,4,2,2,12914,18626
Crebbp,Rs1,Unknown,18927113,Eukaryota,Amniota,6,2,4,12914,20147
Crebbp,Setdb1,Repression,18319327,Eukaryota,Eukaryota,2,2,0,12914,84505
Crebbp,Socs3,Unknown,17947670;18571793,Eukaryota,Amniota,6,2,4,12914,12702
Crebbp,Spib,Activation,11864910,Eukaryota,Eumetazoa,4,2,2,12914,272382
Crebbp,Sst,Unknown,11689682,Eukaryota,Amniota,6,2,4,12914,20604
Crebbp,Star,Unknown,15026184,Eukaryota,Eumetazoa,4,2,2,12914,20845
Crebbp,Tnf,Activation,10760264,Eukaryota,Amniota,6,2,4,12914,21926
Crebbp,Tnf,Unknown,12509451,Eukaryota,Amniota,6,2,4,12914,21926
Crebbp,Trp53,Activation,19220000,Eukaryota,Vertebrata,5,2,3,12914,22059
Crebbp,Trp53,Unknown,15154850,Eukaryota,Vertebrata,5,2,3,12914,22059
Crebzf,Adipoq,Repression,25896661,Amniota,Eumetazoa,4,6,2,233490,11450
Crem,Ren1,Activation,11564732,Eumetazoa,Eukaryota,2,4,2,12916,19701
Crtc1,Creb1,Activation,18495750,Eumetazoa,Eumetazoa,4,4,0,382056,12912
Crx,Fam161a,Unknown,20705278,Eukaryota,Vertebrata,5,2,3,12951,73873
Crx,Kcnv2,Activation,24664678,Eukaryota,cellular organisms,1,2,1,12951,240595
Crx,Nr2e3,Activation,18294621,Eukaryota,Eumetazoa,4,2,2,12951,23958
Crx,Pde6a,Activation,15001570,Eukaryota,Eukaryota,2,2,0,12951,225600
Crx,Pde6b,Activation,9390516,Eukaryota,Eukaryota,2,2,0,12951,18587
Crx,Pde6b,Unknown,15781457,Eukaryota,Eukaryota,2,2,0,12951,18587
Crx,Rbp3,Activation,9390516,Eukaryota,Amniota,6,2,4,12951,19661
Crx,Rbp3,Repression,15277472,Eukaryota,Amniota,6,2,4,12951,19661
Crx,Rho,Repression,15277472,Eukaryota,Eumetazoa,4,2,2,12951,212541
Crx,Rho,Unknown,15781457,Eukaryota,Eumetazoa,4,2,2,12951,212541
Crx,Rs1,Activation,18927113,Eukaryota,Amniota,6,2,4,12951,20147
Crx,Sag,Activation,9390516,Eukaryota,Eukaryota,2,2,0,12951,20215
Crx,Sag,Unknown,10336455,Eukaryota,Eukaryota,2,2,0,12951,20215
Crx,Samd11,Unknown,16539743,Eukaryota,Eumetazoa,4,2,2,12951,231004
Crx,Samd7,Unknown,23565263,Eukaryota,Eumetazoa,4,2,2,12951,75953
Cry1,Per2,Unknown,19129230,cellular organisms,Eumetazoa,4,1,3,12952,18627
Csf1,Cd36,Activation,10787429,Amniota,Eukaryota,2,6,4,12977,12491
Csf2,Itgb3,Unknown,11241672,Amniota,Eumetazoa,4,6,2,12981,16416
Ctcf,Atxn7,Unknown,21689595,Eumetazoa,Opisthokonta,3,4,1,13018,246103
Ctcf,Celsr3,Unknown,25113559,Eumetazoa,Eumetazoa,4,4,0,13018,107934
Ctcf,Csf2,Unknown,19158269,Eumetazoa,Amniota,6,4,2,13018,12981
Ctcf,Igf2,Unknown,20966046,Eumetazoa,Amniota,6,4,2,13018,16002
Ctcf,Irak2,Unknown,15670593,Eumetazoa,Eukaryota,2,4,2,13018,108960
Ctcf,Mgat5b,Activation,21771782,Eumetazoa,Eumetazoa,4,4,0,13018,268510
Ctcf,Pax6,Repression,15096508;24806748,Eumetazoa,Opisthokonta,3,4,1,13018,18508
Ctcf,Pax6,Unknown,17122106;21695148,Eumetazoa,Opisthokonta,3,4,1,13018,18508
Ctcfl,Gal3st1,Activation,20231363,Vertebrata,Amniota,6,5,1,664799,53897
Ctf1,Tgfb1,Unknown,8543151,Amniota,Eumetazoa,4,6,2,13019,21803
Ctnnb1,Atoh1,Unknown,19864427,Eukaryota,Eumetazoa,4,2,2,12387,11921
Ctnnb1,Axin2,Activation,11940574,Eukaryota,Eumetazoa,4,2,2,12387,12006
Ctnnb1,Axin2,Unknown,19795391,Eukaryota,Eumetazoa,4,2,2,12387,12006
Ctnnb1,Bcl2l1,Activation,16339534,Eukaryota,Vertebrata,5,2,3,12387,12048
Ctnnb1,Bglap,Unknown,19175684,Eukaryota,Vertebrata,5,2,3,12387,12096
Ctnnb1,Bglap2,Activation,15526274,Eukaryota,Vertebrata,5,2,3,12387,12097
Ctnnb1,Birc5,Activation,16339534;17005722,Eukaryota,Opisthokonta,3,2,1,12387,11799
Ctnnb1,Bmp4,Activation,15907834,Eukaryota,Eumetazoa,4,2,2,12387,12159
Ctnnb1,Casp3,Unknown,26122848,Eukaryota,Eumetazoa,4,2,2,12387,12367
Ctnnb1,Ccl7,Repression,11118053,Eukaryota,Amniota,6,2,4,12387,20306
Ctnnb1,Ccnd1,Activation,11943708;14712077;15327767,Eukaryota,Eukaryota,2,2,0,12387,12443
Ctnnb1,Ccnd1,Unknown,14500370;15967802,Eukaryota,Eukaryota,2,2,0,12387,12443
Ctnnb1,Ccne1,Activation,15327767,Eukaryota,Eukaryota,2,2,0,12387,12447
Ctnnb1,Cdh1,Unknown,21539829,Eukaryota,Eukaryota,2,2,0,12387,12550
Ctnnb1,Cdx1,Unknown,12242722;12446687,Eukaryota,Eumetazoa,4,2,2,12387,12590
Ctnnb1,Cdx2,Activation,18655789,Eukaryota,Eumetazoa,4,2,2,12387,12591
Ctnnb1,Cdx4,Unknown,16309666,Eukaryota,Eumetazoa,4,2,2,12387,12592
Ctnnb1,Cyp19a1,Activation,19176883,Eukaryota,cellular organisms,1,2,1,12387,13075
Ctnnb1,Cyp2b10,Activation,15471898,Eukaryota,cellular organisms,1,2,1,12387,13088
Ctnnb1,E2f1,Repression,19900401,Eukaryota,Eukaryota,2,2,0,12387,13555
Ctnnb1,Ephb2,Unknown,12408869,Eukaryota,Eukaryota,2,2,0,12387,13844
Ctnnb1,Fas,Unknown,18453577,Eukaryota,cellular organisms,1,2,1,12387,14102
Ctnnb1,Fgf8,Unknown,22902740,Eukaryota,Eumetazoa,4,2,2,12387,14179
Ctnnb1,Fgfbp1,Activation,14678957,Eukaryota,Amniota,6,2,4,12387,14181
Ctnnb1,Vegfd,Activation,12920128,Eukaryota,Vertebrata,5,2,3,12387,14205
Ctnnb1,Foxa2,Repression,16040629,Eukaryota,Opisthokonta,3,2,1,12387,15376
Ctnnb1,Foxj1,Unknown,18723525,Eukaryota,Opisthokonta,3,2,1,12387,15223
Ctnnb1,Gast,Activation,15292219;16139800,Eukaryota,Amniota,6,2,4,12387,14459
Ctnnb1,Gja1,Activation,11943708,Eukaryota,Vertebrata,5,2,3,12387,14609
Ctnnb1,Gja1,Unknown,19841066,Eukaryota,Vertebrata,5,2,3,12387,14609
Ctnnb1,Glul,Activation,12447692,Eukaryota,cellular organisms,1,2,1,12387,14645
Ctnnb1,Grem2,Activation,17222801,Eukaryota,Vertebrata,5,2,3,12387,23893
Ctnnb1,Ihh,Repression,16818445,Eukaryota,Eumetazoa,4,2,2,12387,16147
Ctnnb1,Inha,Unknown,12732619,Eukaryota,Eumetazoa,4,2,2,12387,16322
Ctnnb1,Isl1,Unknown,17519333,Eukaryota,Eukaryota,2,2,0,12387,16392
Ctnnb1,Lect2,Activation,15239100,Eukaryota,Eumetazoa,4,2,2,12387,16841
Ctnnb1,Lef1,Activation,12095232,Eukaryota,Opisthokonta,3,2,1,12387,16842
Ctnnb1,Lhb,Activation,17244763,Eukaryota,Amniota,6,2,4,12387,16866
Ctnnb1,Met,Unknown,19118010,Eukaryota,Eukaryota,2,2,0,12387,17295
Ctnnb1,Mitf,Unknown,19553286,Eukaryota,Amniota,6,2,4,12387,17342
Ctnnb1,Mmp13,Activation,17971297,Eukaryota,Eukaryota,2,2,0,12387,17386
Ctnnb1,Mmp7,Activation,11158322;11943708;15817151,Eukaryota,Eukaryota,2,2,0,12387,17393
Ctnnb1,Mmp7,Unknown,10362259,Eukaryota,Eukaryota,2,2,0,12387,17393
Ctnnb1,Myc,Unknown,14500370;15576399,Eukaryota,Opisthokonta,3,2,1,12387,17869
Ctnnb1,Mycn,Activation,15907834,Eukaryota,Eumetazoa,4,2,2,12387,18109
Ctnnb1,Myf5,Activation,16936075,Eukaryota,Eumetazoa,4,2,2,12387,17877
Ctnnb1,Nanog,Activation,17196549,Eukaryota,Eukaryota,2,2,0,12387,71950
Ctnnb1,Neurog1,Unknown,15031118,Eukaryota,Eumetazoa,4,2,2,12387,18014
Ctnnb1,Nr0b1,Activation,12554773,Eukaryota,Eumetazoa,4,2,2,12387,11614
Ctnnb1,Otx2,Unknown,19553286,Eukaryota,Eukaryota,2,2,0,12387,18424
Ctnnb1,Pdgfra,Unknown,21539829,Eukaryota,Eukaryota,2,2,0,12387,18595
Ctnnb1,Pitx2,Activation,14636578,Eukaryota,Eukaryota,2,2,0,12387,18741
Ctnnb1,Pml,Activation,12384561,Eukaryota,Amniota,6,2,4,12387,18854
Ctnnb1,Ppard,Activation,11943708,Eukaryota,Eumetazoa,4,2,2,12387,19015
Ctnnb1,Ptgs2,Activation,15592796;17945188,Eukaryota,Eukaryota,2,2,0,12387,19225
Ctnnb1,Ptgs2,Unknown,10884377,Eukaryota,Eukaryota,2,2,0,12387,19225
Ctnnb1,Rapsn,Repression,18541538,Eukaryota,Eumetazoa,4,2,2,12387,19400
Ctnnb1,Runx2,Activation,16043491,Eukaryota,Eumetazoa,4,2,2,12387,12393
Ctnnb1,Slc2a1,Activation,19129494,Eukaryota,cellular organisms,1,2,1,12387,20525
Ctnnb1,Smc3,Unknown,12651860,Eukaryota,cellular organisms,1,2,1,12387,13006
Ctnnb1,Tbx3,Unknown,17283120,Eukaryota,Eumetazoa,4,2,2,12387,21386
Ctnnb1,Tcf4,Activation,10489374;11943708,Eukaryota,Opisthokonta,3,2,1,12387,21413
Ctnnb1,Twist1,Activation,23095887,Eukaryota,Eumetazoa,4,2,2,12387,22160
Ctnnb1,Twist1,Unknown,12702582,Eukaryota,Eumetazoa,4,2,2,12387,22160
Ctnnb1,Vegfa,Activation,12810642,Eukaryota,Vertebrata,5,2,3,12387,22339
Ctnnb1,Wisp1,Activation,10716946,Eukaryota,Amniota,6,2,4,12387,22402
Ctnnb1,Wnt1,Activation,11262227,Eukaryota,Eumetazoa,4,2,2,12387,22408
Ctnnb1,Wnt4,Unknown,22902740,Eukaryota,Eumetazoa,4,2,2,12387,22417
Ctr9,Il6,Unknown,17911113,cellular organisms,Amniota,6,1,5,22083,16193
Cux1,Atp6v1e2,Unknown,10799595,Eukaryota,Eukaryota,2,2,0,13047,74915
Cux1,Ccna2,Activation,19264965,Eukaryota,Eukaryota,2,2,0,13047,12428
Cux1,Cdkn1a,Repression,11584018;12438259,Eukaryota,Amniota,6,2,4,13047,12575
Cux1,Cdkn1b,Repression,19332113,Eukaryota,Amniota,6,2,4,13047,12576
Cux1,Dctn6,Repression,11969263,Eukaryota,Eukaryota,2,2,0,13047,22428
Cux1,Fam89b,Repression,17015474,Eukaryota,Amniota,6,2,4,13047,17826
Cux1,Hist2h4,Activation,12891711,Eukaryota,Eukaryota,2,2,0,13047,97122
Cux1,Myc,Unknown,18356167,Eukaryota,Opisthokonta,3,2,1,13047,17869
Cux1,Ncam1,Repression,7910552,Eukaryota,Eumetazoa,4,2,2,13047,17967
Cux1,Pola1,Unknown,12665598,Eukaryota,cellular organisms,1,2,1,13047,18968
Cux1,Runx2,Repression,17060321,Eukaryota,Eumetazoa,4,2,2,13047,12393
Cux1,Sis,Repression,12101240,Eukaryota,Amniota,6,2,4,13047,69983
